,Unnamed: 0,Submission ID,Submission ID generated by device,Transfers Date,Vessel,Transfers : Time Question,Transfers : Hour,Transfers : To/From where?,Transfers : Turbine,Transfers : No. of Pax,Transfers : Transfer Up/Down,Transfers : No. of Cargo Lifts/Drops,Lat,Lon,datetime,distance,Distance_abs,Total fuel used L,VHM0 (Wave Height),Eastward Wind,Northward Wind,Eastward Current,Northward Current
15644,15644,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,08:03:00,8,Tp/Substation,EA1 E15,3,Up (Leaving CTV),3,52.24558333,2.539183333,15/12/2023 08:03,33.1808934,32.47301337727974,685.2447895,0.7960000378079712,6.71,-0.98,0.004,-0.280000013
15645,15645,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,08:30:00,8,Tp/Substation,EA1 E19,3,Up (Leaving CTV),3,52.27136667,2.525566667,15/12/2023 08:30,1.748062014579773,1.6269179542264807,141.2175017,0.800000038,7.95,-0.89,-0.083000004,-0.769000037
15646,15646,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,10:01:00,10,Tp/Substation,EA1 E15,3,Down (On to CTV),3,52.24558333,2.539183333,15/12/2023 10:01,4.046143949,1.6269179542264807,72.46849311,0.7960000378079712,8.32,-0.74,-0.21900001,-0.966000046
15647,15647,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,10:22:00,10,Tp/Substation,EA1 C19,3,Up (Leaving CTV),1,52.26473333,2.4652,15/12/2023 10:22,3.112905740737915,2.9522450420489674,115.54654214500002,0.7780000369530171,8.22,-0.38,-0.230000011,-0.981000047
15648,15648,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,11:57:00,11,Tp/Substation,EA1 C19,3,Down (On to CTV),3,52.26473333,2.4652,15/12/2023 11:57,7.864131212234497,0,206.0396665,0.8380000398028642,7.86,0.15,-0.237000011,-0.707000034
15649,15649,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,12:15:00,12,Tp/Substation,EA1 E19,3,Down (On to CTV),3,52.27136667,2.525566667,15/12/2023 12:15,2.303395902737975,2.2535158348378035,105.5814333,0.8640000410377979,8.040000000000001,-0.11,-0.235000011,-0.700000033
15650,15650,86843466,ad43b9a1-d2f7-42c5-91cd-d7f66d9181bb,15/12/2023,Njord Forseti,13:55:00,13,Shore,Lowestoft,6,Up (Leaving CTV),6,52.474199,1.736557,15/12/2023 13:55,32.29728031158447,31.381070704576757,726.7737341,,5.26,1.02,0.1240000058896839,0.7350000349106267
15957,15957,87538430,29f0e8f8-4124-4579-9d99-6a80899737ad,11/01/2024,Njord Magni,06:45:00,6,Shore,Lowestoft,7,Down (On to CTV),6,52.474199,1.736557,11/01/2024 06:45,0,0,0,,-4.62,-4.64,-0.064000003,-0.748000036
15958,15958,87538430,29f0e8f8-4124-4579-9d99-6a80899737ad,11/01/2024,Njord Magni,08:11:00,8,Tp/Substation,EA1 A10,4,Up (Leaving CTV),4,52.20018333,2.43635,11/01/2024 08:11,29.968827828764915,30.491340871943905,676.1186571,1.108000052627176,-5.08,-4.93,-0.243000012,-0.920000044
15959,15959,87538430,29f0e8f8-4124-4579-9d99-6a80899737ad,11/01/2024,Njord Magni,12:01:00,12,Tp/Substation,EA1 A10,3,Down (On to CTV),3,52.20018333,2.43635,11/01/2024 12:01,7.556909318,0,370.0670796999999,1.0620000504422933,-2.11,-8.13,0.016000001,-0.063000003
15960,15960,87538430,29f0e8f8-4124-4579-9d99-6a80899737ad,11/01/2024,Njord Magni,14:00:00,14,Shore,Lowestoft,7,Up (Leaving CTV),4,52.474199,1.736557,11/01/2024 14:00,35.52441692352295,30.491340871943905,860.3073639289998,,-1.1,-8.36,0.094000004,0.6140000291634351
15961,15961,87546139,61f64873-db82-4b82-b8ab-709add6b0692,11/01/2024,Njord Forseti,06:40:00,6,Shore,Lowestoft,6,Down (On to CTV),1,52.474199,1.736557,11/01/2024 06:40,0,0,0,,-4.62,-4.64,-0.064000003,-0.748000036
15962,15962,87546139,61f64873-db82-4b82-b8ab-709add6b0692,11/01/2024,Njord Forseti,08:15:00,8,Tp/Substation,EA1 C10,3,Up (Leaving CTV),3,52.20728333,2.4964,11/01/2024 08:15,32.68474483,32.151402183606976,687.7129141,1.1000000522471964,-5.08,-4.93,-0.243000012,-0.920000044
15963,15963,87546139,61f64873-db82-4b82-b8ab-709add6b0692,11/01/2024,Njord Forseti,14:08:00,14,Tp/Substation,EA1 C10,3,Down (On to CTV),3,52.20728333,2.4964,11/01/2024 14:08,16.688734889030457,0,562.3797856,1.1680000554770231,-1.05,-9.3,0.2600000123493373,0.7730000367155299
15964,15964,87546139,61f64873-db82-4b82-b8ab-709add6b0692,11/01/2024,Njord Forseti,15:42:00,15,Shore,Lowestoft,6,Up (Leaving CTV),5,52.474199,1.736557,11/01/2024 15:42,32.645599365234375,32.151402183606976,741.7667041990001,,-1.93,-8.81,0.028000001,0.3550000168615952
16027,16027,87627048,74836dc6-aa42-497e-8c2d-51ed035fcbba,13/01/2024,Njord Magni,07:00:00,7,Shore,Lowestoft,6,Down (On to CTV),3,52.474199,1.736557,13/01/2024 07:00,0,0,0,,7.34,-1.23,-0.081000004,-0.602000029
16028,16028,87627048,74836dc6-aa42-497e-8c2d-51ed035fcbba,13/01/2024,Njord Magni,09:15:00,9,Tp/Substation,EA1 D21,3,Up (Leaving CTV),2,52.28055,2.488766667,13/01/2024 09:15,37.677591145038605,29.92126754592845,788.5479428,1.2840000609867277,8.2,-2.51,-0.130000006,-0.906000043
16029,16029,87627048,74836dc6-aa42-497e-8c2d-51ed035fcbba,13/01/2024,Njord Magni,09:55:00,9,Tp/Substation,EA1 E26,3,Up (Leaving CTV),3,52.31621667,2.501333333,13/01/2024 09:55,2.6621997356414795,2.1905904265058878,215.35915603399997,1.3040000619366765,7.69,-3.21,-0.223000011,-1.084000051
16030,16030,87627048,74836dc6-aa42-497e-8c2d-51ed035fcbba,13/01/2024,Njord Magni,13:40:00,13,Tp/Substation,EA1 D21,3,Down (On to CTV),2,52.28055,2.488766667,13/01/2024 13:40,7.385998282115906,2.1905904265058878,193.88244139900002,1.234000058611855,7.29,-1.62,0.1190000056521967,0.2250000106869265
16031,16031,87627048,74836dc6-aa42-497e-8c2d-51ed035fcbba,13/01/2024,Njord Magni,14:50:00,14,Tp/Substation,EA1 E26,3,Down (On to CTV),3,52.31621667,2.501333333,13/01/2024 14:50,4.813930988311768,2.1905904265058878,92.98308583100001,1.2560000596567988,7.640000000000001,-1.36,0.2590000123018399,0.7050000334857032
16032,16032,87627048,74836dc6-aa42-497e-8c2d-51ed035fcbba,13/01/2024,Njord Magni,16:06:00,16,Shore,Lowestoft,6,Up (Leaving CTV),4,52.474199,1.736557,13/01/2024 16:06,27.93892526626587,29.581205612638225,631.6435069099999,,5.62,-0.46,0.091000004,0.6590000313008204
16111,16111,87760473,46f3d9d8-b52c-4681-90a1-58ee1747f6f6,17/01/2024,Njord Magni,07:00:00,6,Shore,Lowestoft,6,Down (On to CTV),4,52.474199,1.736557,17/01/2024 07:00,0,0,0,,4.13,0.06,0.087000004,0.6100000289734453
16112,16112,87760473,46f3d9d8-b52c-4681-90a1-58ee1747f6f6,17/01/2024,Njord Magni,08:30:00,8,Tp/Substation,EA1 C10,3,Up (Leaving CTV),0,52.20728333,2.4964,17/01/2024 08:30,32.72462558746338,32.151402183606976,679.6882075469999,0.7080000336281955,3.29,-1.08,0.088000004,0.7160000340081751
16113,16113,87760473,46f3d9d8-b52c-4681-90a1-58ee1747f6f6,17/01/2024,Njord Magni,09:35:00,9,Tp/Substation,EA1 C10,0,Up (Leaving CTV),2,52.20728333,2.4964,17/01/2024 09:35,2.962990880012512,0,345.8202828419999,0.7080000336281955,2.45,-2.51,-0.018000001,0.3470000164816156
16114,16114,87760473,46f3d9d8-b52c-4681-90a1-58ee1747f6f6,17/01/2024,Njord Magni,16:17:00,16,Tp/Substation,EA1 C10,3,Down (On to CTV),2,52.20728333,2.4964,17/01/2024 16:17,11.672972917556764,0,228.878174,0.7900000375229865,-4.48,-8.23,-0.070000003,-0.42900002
16115,16115,87760473,46f3d9d8-b52c-4681-90a1-58ee1747f6f6,17/01/2024,Njord Magni,18:30:00,17,Shore,Lowestoft,6,Up (Leaving CTV),0,52.474199,1.736557,17/01/2024 18:30,33.12438641488552,32.151402183606976,738.1096282630001,,-1.8,-6.12,0.075000004,0.616000029
16162,16162,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,06:45:00,6,Shore,Lowestoft,7,Down (On to CTV),4,52.474199,1.736557,25/01/2024 06:45,0,0,0,,1.19,2.6,-0.060000003,-0.686000033
16163,16163,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,07:50:00,7,Tp/Substation,EA1 D24,4,Up (Leaving CTV),4,52.29975,2.4784,25/01/2024 07:50,26.32828474,29.132080194624923,559.3754789,0.9940000472124666,0.78,4.18,-0.120000006,-0.613000029
16164,16164,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,08:30:00,8,Tp/Substation,EA1 F19,3,Up (Leaving CTV),3,52.27415,2.557133333,25/01/2024 08:30,5.291191458702087,3.274772795053585,203.9314525,1.004000047687441,1.61,6.390000000000001,-0.21200001,-0.778000037
16165,16165,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,14:38:00,14,Tp/Substation,EA1 F19,3,Down (On to CTV),3,52.27415,2.557133333,25/01/2024 14:38,7.281843602657318,0,202.7895566,1.2380000588018447,4.8500000000000005,7.63,0.3110000147717073,0.9320000442676246
16166,16166,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,15:00:00,15,Tp/Substation,EA1 E19,3,Up (Leaving CTV),2,52.27136667,2.525566667,25/01/2024 15:00,1.3563650846481323,1.171704310714799,109.4419327,1.2380000588018447,4.8500000000000005,7.63,0.3110000147717073,0.9320000442676246
16167,16167,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,15:14:00,15,Tp/Substation,EA1 D24,4,Down (On to CTV),3,52.29975,2.4784,25/01/2024 15:14,2.7621774673461914,2.4300551152862226,71.98564822,1.232000059,4.61,7.63,0.3110000147717073,0.955000045
16168,16168,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,16:19:00,16,Tp/Substation,EA1 E19,3,Down (On to CTV),2,52.27136667,2.525566667,25/01/2024 16:19,3.423458233475685,2.4300551152862226,135.99987682900002,1.2380000588018447,5.26,7.5,0.2560000121593475,0.8810000418452546
16169,16169,88055070,44f8bdca-b5e1-4a5c-bc2c-3b9722027264,25/01/2024,Njord Magni,17:45:00,17,Shore,Lowestoft,7,Up (Leaving CTV),2,52.474199,1.736557,25/01/2024 17:45,30.144630432128903,31.381070704576757,708.1837948000002,,3.24,6.07,-0.044000002,-0.362000017
16185,16185,88114614,2ef4cb0d-04ba-46e7-be99-e1c833271364,27/01/2024,Njord Forseti,06:35:00,6,Shore,Lowestoft,7,Down (On to CTV),0,52.474199,1.736557,27/01/2024 06:35,0,0,0,,4.24,3.75,-0.039000002,-0.261000012
16186,16186,88114614,2ef4cb0d-04ba-46e7-be99-e1c833271364,27/01/2024,Njord Forseti,09:39:00,9,Tp/Substation,EA1 B15,4,Up (Leaving CTV),3,52.23548333,2.449366667,27/01/2024 09:39,43.52663469314575,29.810698454247053,1058.0151749449997,0.8760000416077673,5.46,6.65,-0.20100001,-0.855000041
16187,16187,88114614,2ef4cb0d-04ba-46e7-be99-e1c833271364,27/01/2024,Njord Forseti,14:45:00,14,Tp/Substation,EA1 B15,4,Down (On to CTV),3,52.23548333,2.449366667,27/01/2024 14:45,9.012041271,0,126.95382183600005,0.8140000386629254,4.83,6.33,0.2810000133467838,0.7230000343406573
16188,16188,88114614,2ef4cb0d-04ba-46e7-be99-e1c833271364,27/01/2024,Njord Forseti,15:11:00,15,Tp/Substation,EA1 A10,2,Up (Leaving CTV),0,52.20018333,2.43635,27/01/2024 15:11,2.2126755048520863,2.1728404269560535,114.39330405999999,0.8040000381879508,4.83,6.33,0.2870000136317685,0.7000000332482159
16189,16189,88114614,2ef4cb0d-04ba-46e7-be99-e1c833271364,27/01/2024,Njord Forseti,15:30:00,15,Tp/Substation,EA1 A10,2,Down (On to CTV),0,52.20018333,2.43635,27/01/2024 15:30,0.021034675,0,106.81403744999999,0.8040000381879508,4.0200000000000005,6.34,0.2920000138692558,0.9070000430801884
16190,16190,88114614,2ef4cb0d-04ba-46e7-be99-e1c833271364,27/01/2024,Njord Forseti,17:25:00,17,Shore,Lowestoft,7,Up (Leaving CTV),4,52.474199,1.736557,27/01/2024 17:25,31.89818751811981,30.491340871943905,724.0411723740001,,0.67,4.64,0.048000002,0.4880000231787562
16191,16191,88114644,76df39b5-9449-4433-8a0d-0b27f5b30c29,27/01/2024,Njord Magni,06:45:00,6,Shore,Lowestoft,6,Down (On to CTV),3,52.474199,1.736557,27/01/2024 06:45,0,0,0,,4.24,3.75,-0.039000002,-0.261000012
16192,16192,88114644,76df39b5-9449-4433-8a0d-0b27f5b30c29,27/01/2024,Njord Magni,08:10:00,8,Tp/Substation,EA1 D23,3,Up (Leaving CTV),3,52.29326667,2.4815,27/01/2024 08:10,29.926486372947693,29.381659712454496,648.8047672580001,0.9060000430326908,5.65,5.5600000000000005,-0.016000001,-0.136000006
16193,16193,88114644,76df39b5-9449-4433-8a0d-0b27f5b30c29,27/01/2024,Njord Magni,15:33:00,15,Tp/Substation,EA1 D23,3,Down (On to CTV),3,52.29326667,2.4815,27/01/2024 15:33,26.14234465360641,0,784.9784807864997,0.8400000398978591,3.89,6.37,0.308000015,0.9290000441251324
16194,16194,88114644,76df39b5-9449-4433-8a0d-0b27f5b30c29,27/01/2024,Njord Magni,17:24:00,17,Shore,Lowestoft,6,Up (Leaving CTV),3,52.474199,1.736557,27/01/2024 17:24,34.989967346191406,29.381659712454496,824.5966037,,0.67,4.64,0.048000002,0.4880000231787562
16211,16211,88120595,b80d2058-76b9-4046-88e2-c68c011a7044,28/01/2024,Njord Magni,06:45:00,6,Shore,Lowestoft,6,Down (On to CTV),0,52.474199,1.736557,28/01/2024 06:45,0,0,0,,-0.67,7.53,-0.043000002,0.1040000049397349
16212,16212,88120595,b80d2058-76b9-4046-88e2-c68c011a7044,28/01/2024,Njord Magni,08:12:00,8,Tp/Substation,EA1 A12,0,Up (Leaving CTV),0,52.21335,2.428566667,28/01/2024 08:12,30.525967597961422,29.825578337928082,691.9455253200001,1.1760000558570027,-1.57,10.82,-0.045000002,0.2090000099269673
16213,16213,88120595,b80d2058-76b9-4046-88e2-c68c011a7044,28/01/2024,Njord Magni,10:20:00,10,Shore,Lowestoft,6,Up (Leaving CTV),0,52.474199,1.736557,28/01/2024 10:20,38.13981056213379,29.825578337928082,920.2115651900002,,0.31,8.33,-0.028000001,-0.612000029
16224,16224,88151030,2299ff72-989e-443c-a181-14be10531189,29/01/2024,Njord Magni,06:45:00,6,Shore,Lowestoft,6,Down (On to CTV),3,52.474199,1.736557,29/01/2024 06:45,0,0,0,,1.72,3.4,-0.027000001,0.1300000061746686
16225,16225,88151030,2299ff72-989e-443c-a181-14be10531189,29/01/2024,Njord Magni,15:20:00,15,Tp/Substation,EA1 A12,3,Down (On to CTV),2,52.21335,2.428566667,29/01/2024 15:20,49.83676976,29.825578337928082,1243.880778,0.6940000329632312,1.16,7.46,0.1320000062696635,0.2590000123018399
16226,16226,88151030,2299ff72-989e-443c-a181-14be10531189,29/01/2024,Njord Magni,17:00:00,17,Shore,Lowestoft,6,Up (Leaving CTV),2,52.474199,1.736557,29/01/2024 17:00,30.56178474426269,29.825578337928082,721.7878904849998,,-0.16,7.13,0.080000004,0.6410000304458663
16243,16243,88152543,b8cb8520-72f4-4914-b4b1-0b13ad8aa4d4,29/01/2024,Njord Forseti,06:35:00,6,Shore,Lowestoft,8,Down (On to CTV),0,52.474199,1.736557,29/01/2024 06:35,0,0,0,,1.72,3.4,-0.027000001,0.1300000061746686
16244,16244,88152543,b8cb8520-72f4-4914-b4b1-0b13ad8aa4d4,29/01/2024,Njord Forseti,08:05:00,8,Tp/Substation,EA1 E23,4,Up (Leaving CTV),5,52.29688333,2.511583333,29/01/2024 08:05,31.245200365781784,30.330732728331554,677.7941412310001,0.6760000321082771,2.74,6.43,0.028000001,0.184000009
16245,16245,88152543,b8cb8520-72f4-4914-b4b1-0b13ad8aa4d4,29/01/2024,Njord Forseti,14:50:00,14,Tp/Substation,EA1 E23,4,Down (On to CTV),5,52.29688333,2.511583333,29/01/2024 14:50,12.740352189866826,0,336.06594634950005,0.7120000338181853,1.59,7.35,0.1060000050347298,0.246000012
16246,16246,88152543,b8cb8520-72f4-4914-b4b1-0b13ad8aa4d4,29/01/2024,Njord Forseti,17:30:00,17,Shore,Lowestoft,8,Up (Leaving CTV),5,52.474199,1.736557,29/01/2024 17:30,42.00690913200378,30.330732728331554,970.8974454515999,,0.12,7.68,0.061000003,0.5270000250311568
16289,16289,88292443,a9666a54-e17c-44fe-98ee-598a297505cc,01/02/2024,Njord Forseti,06:30:00,6,Shore,Lowestoft,7,Down (On to CTV),0,52.474199,1.736557,01/02/2024 06:30,0,0,0,,6.0600000000000005,-2.07,0.078000004,0.5380000255536288
16290,16290,88292443,a9666a54-e17c-44fe-98ee-598a297505cc,01/02/2024,Njord Forseti,08:30:00,8,Tp/Substation,EA1 F26,4,Up (Leaving CTV),3,52.31876667,2.53035,01/02/2024 08:30,33.89073419570923,30.542122074854973,748.9329648,1.3200000626966355,7.52,-2.68,0.073000003,0.3770000179065391
16291,16291,88292443,a9666a54-e17c-44fe-98ee-598a297505cc,01/02/2024,Njord Forseti,11:10:00,11,Tp/Substation,EA1 C20,3,Up (Leaving CTV),3,52.27113333,2.462033333,01/02/2024 11:10,7.556022406,3.8042588031196356,150.4836443,1.1740000557620078,6.69,-2.26,-0.080000004,-0.494000023
16292,16292,88292443,a9666a54-e17c-44fe-98ee-598a297505cc,01/02/2024,Njord Forseti,14:45:00,14,Tp/Substation,EA1 F26,4,Down (On to CTV),3,52.31876667,2.53035,01/02/2024 14:45,15.16872215270996,3.8042588031196356,208.00625425399997,1.1540000548120588,4.99,-0.67,-0.165000008,-0.468000022
16293,16293,88292443,a9666a54-e17c-44fe-98ee-598a297505cc,01/02/2024,Njord Forseti,15:15:00,15,Tp/Substation,EA1 C20,3,Down (On to CTV),3,52.27113333,2.462033333,01/02/2024 15:15,3.6376218795776367,3.8042588031196356,138.4961748,1.0840000514872372,4.49,-0.22,-0.154000007,-0.457000022
16294,16294,88292443,a9666a54-e17c-44fe-98ee-598a297505cc,01/02/2024,Njord Forseti,18:30:00,16,Shore,Lowestoft,7,Up (Leaving CTV),3,52.474199,1.736557,01/02/2024 18:30,30.46054770424962,29.25461273810476,686.8520106210001,,5.25,1.86,0.069000003,0.5390000256011263
16295,16295,88292789,495ddc04-5142-4ac1-9780-b8a4e314a81f,01/02/2024,Njord Magni,06:45:00,6,Shore,Lowestoft,6,Up (Leaving CTV),2,52.474199,1.736557,01/02/2024 06:45,0,0,0,,6.0600000000000005,-2.07,0.078000004,0.5380000255536288
16296,16296,88292789,495ddc04-5142-4ac1-9780-b8a4e314a81f,01/02/2024,Njord Magni,09:00:00,9,Tp/Substation,EA1 E13,3,Up (Leaving CTV),4,52.2332,2.546116667,01/02/2024 09:00,37.03650784492493,33.02626162613693,918.0078374020002,1.274000060511753,7.22,-3.21,0.056000003,0.3460000164341181
16297,16297,88292789,495ddc04-5142-4ac1-9780-b8a4e314a81f,01/02/2024,Njord Magni,14:00:00,14,Tp/Substation,EA1 E13,3,Down (On to CTV),4,52.2332,2.546116667,01/02/2024 14:00,27.79782223701477,0,644.2553893,1.1240000533871353,5.24,-1.78,-0.258000012,-0.692000033
16298,16298,88292789,495ddc04-5142-4ac1-9780-b8a4e314a81f,01/02/2024,Njord Magni,16:55:00,16,Shore,Lowestoft,6,Up (Leaving CTV),4,52.474199,1.736557,01/02/2024 16:55,43.47633266448975,33.02626162613693,1119.353791,,3.99,0.94,0.1060000050347298,0.6730000319657847
16321,16321,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,06:55:00,6,Shore,Lowestoft,11,Up (Leaving CTV),5,52.474199,1.736557,03/02/2024 06:55,0,0,0,,5.64,1.55,0.089000004,0.574000027
16322,16322,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,08:30:00,8,Tp/Substation,EA1 G25,4,Up (Leaving CTV),3,52.31661667,2.564916667,03/02/2024 08:30,32.78190176188946,31.78917468824948,669.3927079800001,1.5280000725761056,8.16,5.04,0.1700000080745667,0.6290000298758969
16323,16323,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,09:05:00,9,Tp/Substation,EA1 F20,4,Up (Leaving CTV),3,52.28075,2.55225,03/02/2024 09:05,2.251624703407288,2.203102116578775,203.6474872,1.498000071151182,8.16,5.04,0.1790000085020437,0.6190000294009224
16324,16324,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,09:35:00,9,Tp/Substation,EA1 F18,3,Up (Leaving CTV),4,52.26718333,2.559033333,03/02/2024 09:35,0.8826496601104736,0.8518178615041231,163.7746925,1.4960000710561872,8.83,5.29,0.087000004,0.4240000201389193
16325,16325,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,14:35:00,14,Tp/Substation,EA1 G25,4,Down (On to CTV),3,52.31661667,2.564916667,03/02/2024 14:35,21.27798238396645,2.975853716857383,679.1888252278998,1.3240000628866255,7.45,2.38,-0.188000009,-0.670000032
16327,16327,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,14:10:00,14,Tp/Substation,EA1 F18,3,Down (On to CTV),4,52.26718333,2.559033333,03/02/2024 14:10,0.8702679267153144,2.975853716857383,69.71718646000001,1.294000061461702,8.07,2.49,-0.146000007,-0.682000032
16328,16328,88358172,36c9d52c-b4c4-43b9-8c5e-11fae85a2499,03/02/2024,Njord Magni,16:00:00,16,Shore,Lowestoft,11,Up (Leaving CTV),5,52.474199,1.736557,03/02/2024 16:00,33.53163719177246,32.61136659519433,778.6813193,,5.8500000000000005,0.68,0.003,-0.175000008
16408,16408,88606650,f72a2a54-832d-4c14-a29a-9656b2ebd659,10/02/2024,Njord Magni,06:40:00,6,Shore,Lowestoft,7,Up (Leaving CTV),0,52.474199,1.736557,10/02/2024 06:40,0,0,0,,1.93,3.27,-0.083000004,-0.819000039
16409,16409,88606650,f72a2a54-832d-4c14-a29a-9656b2ebd659,10/02/2024,Njord Magni,08:10:00,8,Tp/Substation,EA1 E13,4,Up (Leaving CTV),4,52.2332,2.546116667,10/02/2024 08:10,32.69775485992432,33.02626162613693,682.6153121079999,0.9420000447425992,0.71,6.99,-0.146000007,-0.752000036
16410,16410,88606650,f72a2a54-832d-4c14-a29a-9656b2ebd659,10/02/2024,Njord Magni,08:45:00,8,Tp/Substation,EA1 D13,3,Up (Leaving CTV),3,52.22903333,2.516366667,10/02/2024 08:45,1.7058942317962646,1.122248876527392,156.86011479500002,0.9420000447425992,0.21,6.15,-0.313000015,-0.981000047
16411,16411,88606650,f72a2a54-832d-4c14-a29a-9656b2ebd659,10/02/2024,Njord Magni,14:25:00,14,Tp/Substation,EA1 D13,3,Down (On to CTV),3,52.22903333,2.516366667,10/02/2024 14:25,12.40044481,0,315.10948928400006,0.7700000365730375,-2.03,3.62,0.3470000164816156,0.8850000420352444
16412,16412,88606650,f72a2a54-832d-4c14-a29a-9656b2ebd659,10/02/2024,Njord Magni,14:45:00,14,Tp/Substation,EA1 E13,4,Down (On to CTV),4,52.2332,2.546116667,10/02/2024 14:45,1.0622780323028564,1.122248876527392,64.11333461,0.7700000365730375,-2.94,2.62,0.3640000172890723,1.0290000488748774
16413,16413,88606650,f72a2a54-832d-4c14-a29a-9656b2ebd659,10/02/2024,Njord Magni,16:35:00,16,Shore,Lowestoft,7,Up (Leaving CTV),3,52.474199,1.736557,10/02/2024 16:35,34.07014435529709,33.02626162613693,751.0408225900001,,-3.15,1.5,-0.002,0.3300000156741589
16426,16426,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,06:50:00,6,Shore,Lowestoft,7,Up (Leaving CTV),0,52.474199,1.736557,11/02/2024 06:50,0,0,0,,3.35,3.12,-0.094000004,-0.692000033
16427,16427,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,08:20:00,8,Tp/Substation,EA1 F23,4,Up (Leaving CTV),1,52.2998,2.54155,11/02/2024 08:20,32.06189048290253,31.30142555383455,645.7444476,0.8120000385679305,3.88,5.34,0.029000001,-0.42000002
16428,16428,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,09:05:00,9,Tp/Substation,EA1 F17,3,Up (Leaving CTV),4,52.26145,2.56245,11/02/2024 09:05,2.343801259994507,2.427162646882035,203.3649206,0.8100000384729356,4.12,4.3100000000000005,-0.103000005,-0.927000044
16429,16429,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,09:50:00,9,Tp/Substation,EA1 F23,4,Down (On to CTV),0,52.2998,2.54155,11/02/2024 09:50,2.911826610565185,2.427162646882035,211.563229,0.8120000385679305,3.84,4.24,-0.280000013,-1.065000051
16430,16430,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,11:40:00,11,Tp/Substation,EA1 F23,4,Up (Leaving CTV),3,52.2998,2.54155,11/02/2024 11:40,1.6379105895757675,0,58.780503820300005,0.800000038,3.96,3.5,-0.21900001,-0.702000033
16431,16431,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,15:45:00,15,Tp/Substation,EA1 F17,3,Down (On to CTV),4,52.26145,2.56245,11/02/2024 15:45,9.500248044729233,2.427162646882035,143.6190617,0.84200004,3.35,0.89,0.3520000167191028,1.0910000518197194
16432,16432,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,16:05:00,16,Tp/Substation,EA1 F23,4,Down (On to CTV),4,52.2998,2.54155,11/02/2024 16:05,1.3763417582958937,2.427162646882035,74.68110587000001,0.8560000406578183,3.35,0.89,0.3520000167191028,1.0910000518197194
16433,16433,88617731,93de8deb-3a79-45a0-8541-663faee4efde,11/02/2024,Njord Magni,17:45:00,17,Shore,Lowestoft,7,Up (Leaving CTV),5,52.474199,1.736557,11/02/2024 17:45,33.296892166137695,31.30142555383455,752.648164,,4.96,-0.91,-0.013000001,0.2090000099269673
16471,16471,88651602,a02216d6-450c-43d8-b1ee-ea0422a7d455,12/02/2024,Njord Zephyr,07:35:00,7,Shore,Eemshaven,6,Down (On to CTV),0,53.4388,6.8325,12/02/2024 07:35,0,193.15317446559754,0,,4.5200000000000005,2.01,0.3260000154841691,-0.503000024
16472,16472,88651602,a02216d6-450c-43d8-b1ee-ea0422a7d455,12/02/2024,Njord Zephyr,09:55:00,9,Tp/Substation,Gemini ZED7,3,Up (Leaving CTV),2,54.05069081,5.899507156,12/02/2024 09:55,31.52356076,49.46773966118999,856.9119250079996,0.986000047,5.5,1.28,0.6210000294959173,-0.019000001
